LineNum,Account ID,GL,Dept,Account Description,TransDate,Period,Transaction Type,Reference,Amount,Line Description,ID,Name,Job ID,Job Description,Job Type,Vendor ID,Vendor Name,Customer ID,Customer Name,FS Index,FS Index Name,Dir vs Indir,Prod,Org,Fixed v Var,Cost Pools,OH Calc,FS Seq 1,FS Seq 2,FS Level 1,FS Level 2 (Rev/COGS),FS Level 3 (COGS),FS Level 4 (COGS)
39120,14200-0000,14200,0,Prepaid Expenses,1/1/2019,19-01,General Journal Entry,12-10I- Lincoln/Sunl,-371.18,Lincoln Financial for 01/2019,,,,,,,,,,14200,Prepaid expenses,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39121,92100-0090,92100,90,Interest Expense - Non Op,1/1/2019,19-01,General Journal Entry,12-16A - MVB Loans,-191.15,MVB Loan 0242-Interest from 12/6/18-12/31/18,,,,,,,,,,0090-92100,Interest expense,Indir,_0,Non Op,Fixed,Fixed,Yes,5090,_0,Non-Op,_0,_0,_0
39122,92100-0090,92100,90,Interest Expense - Non Op,1/1/2019,19-01,General Journal Entry,12-16A - MVB Loans,-238.94,MVB Loan 0241-Interest from 12/6/18-12/31/18,,,,,,,,,,0090-92100,Interest expense,Indir,_0,Non Op,Fixed,Fixed,Yes,5090,_0,Non-Op,_0,_0,_0
39123,21200-0000,21200,0,Accrued Expenses,1/1/2019,19-01,General Journal Entry,12-16A - MVB Loans,430.09,"MVB-Interest expense for Loans 0242, 0241",,,,,,,,,,21200,Accrued expenses,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39124,70110-4019,70110,4019,Vacation Exp - Field Svcs,1/1/2019,19-01,General Journal Entry,12-22B-PR French PTO,"-48,175.46",Accrued PTO,,,,,,,,,,3000-70110,Vacation exp,Dir,_0,Field Svcs,Var,Dir,No,2400,2294,COGS,DL,FS,FS
39125,22120-0000,22120,0,Accrued Vacation,1/1/2019,19-01,General Journal Entry,12-22B-PR French PTO,"20,575.35",Accrued Vacation-E Ledru,,,,,,,,,,22100,Accrued payroll,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39126,22120-0000,22120,0,Accrued Vacation,1/1/2019,19-01,General Journal Entry,12-22B-PR French PTO,"27,600.11",Accrued Vacation-E Gentilini,,,,,,,,,,22100,Accrued payroll,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39127,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,0010618-2,46.8,"R-16S (FOR 1"" 900/1500# RTG FLANGE), 304SS OCTAGO","Duhig and Co., Inc.","Duhig and Co., Inc.",LAT607EC,Optimized Process Designs,,"Duhig and Co., Inc.","Duhig and Co., Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39128,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,0010618-2,-46.8,"Duhig and Co., Inc.","Duhig and Co., Inc.","Duhig and Co., Inc.",,,,"Duhig and Co., Inc.","Duhig and Co., Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39129,13100-0000,13100,0,Inventory - Product'n supplies,1/1/2019,19-01,Purchase,12830,"1,093.75","FLANGE, 3/4"" 600# ANSI RFWN SCH80, BW, ASTM A182,","Duhig and Co., Inc.","Duhig and Co., Inc.",INVENTORY,,,"Duhig and Co., Inc.","Duhig and Co., Inc.",,,13000,Inventory,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39130,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,12830,"-1,093.75","Duhig and Co., Inc.","Duhig and Co., Inc.","Duhig and Co., Inc.",,,,"Duhig and Co., Inc.","Duhig and Co., Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39131,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,38067,433.5,Hand Pump Manufacturer: T.R. Engineering Model: 1,TR ENGINEERING,"TR ENGINEERING, INC",LAT609EC,UOP Russell,,TR ENGINEERING,"TR ENGINEERING, INC",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39132,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,38067,433.5,Hand Pump Manufacturer: T.R. Engineering Model: 1,TR ENGINEERING,"TR ENGINEERING, INC",LAT611EC,UOP Russell,,TR ENGINEERING,"TR ENGINEERING, INC",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39133,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,38067,433.5,Hand Pump Manufacturer: T.R. Engineering Model: 1,TR ENGINEERING,"TR ENGINEERING, INC",LAT612EC,UOP Russell,,TR ENGINEERING,"TR ENGINEERING, INC",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39134,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,38067,433.5,Hand Pump Manufacturer: T.R. Engineering Model: 1,TR ENGINEERING,"TR ENGINEERING, INC",LAT615EC,UOP Russell,,TR ENGINEERING,"TR ENGINEERING, INC",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39135,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,38067,433.5,Hand Pump Manufacturer: T.R. Engineering Model: 1,TR ENGINEERING,"TR ENGINEERING, INC",LAT616EC,Targa,,TR ENGINEERING,"TR ENGINEERING, INC",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39136,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,38067,20,CERTIFICATE OF CONFORMANCE REQUIRED WITH DELIVERY,TR ENGINEERING,"TR ENGINEERING, INC",LAT609EC,UOP Russell,,TR ENGINEERING,"TR ENGINEERING, INC",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39137,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,38067,"-2,187.50","TR ENGINEERING, INC",TR ENGINEERING,"TR ENGINEERING, INC",,,,TR ENGINEERING,"TR ENGINEERING, INC",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39138,80300-0050,80300,50,Med Insur Exp - Admin,1/1/2019,19-01,Purchase,10119,"19,264.37",INS PREMIUMS - FEBRUARY 2019,Kaiser,Kaiser Permanente,,,,Kaiser,Kaiser Permanente,,,0050-80300,Medical insur exp,Indir - Split,_0,Admin,Fixed,Fixed,Split,4050,_0,Admin,_0,_0,_0
39139,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,10119,"-19,264.37",Kaiser Permanente,Kaiser,Kaiser Permanente,,,,Kaiser,Kaiser Permanente,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39140,82100-0050,82100,50,Rent Exp - Admin,1/1/2019,19-01,Purchase,10119,"39,221.17",28557 INDUSTRY DR.,Melrose,"Melrose Center Investments,Ltd.",,,,Melrose,"Melrose Center Investments,Ltd",,,0050-82100,Rent expense,Indir,_0,Admin,Fixed,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39141,82100-0050,82100,50,Rent Exp - Admin,1/1/2019,19-01,Purchase,10119,"41,698.57",28577 INDUSTRY DR.,Melrose,"Melrose Center Investments,Ltd.",,,,Melrose,"Melrose Center Investments,Ltd",,,0050-82100,Rent expense,Indir,_0,Admin,Fixed,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39142,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,10119,"-80,919.74","Melrose Center Investments,Ltd",Melrose,"Melrose Center Investments,Ltd.",,,,Melrose,"Melrose Center Investments,Ltd",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39143,82210-0050,82210,50,Insurance - Admin,1/1/2019,19-01,Purchase,10119,275.78,LIFE INS PREMIUMS 01/19,Sun Life Assurance,Sun Life Assurance Cy of Canada,,,,Sun Life Assurance,Sun Life Assurance Cy of Canad,,,0050-82210,Insurance,Indir,_0,Admin,Fixed,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39144,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,10119,-275.78,Sun Life Assurance Cy of Canad,Sun Life Assurance,Sun Life Assurance Cy of Canada,,,,Sun Life Assurance,Sun Life Assurance Cy of Canad,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39145,80300-0050,80300,50,Med Insur Exp - Admin,1/1/2019,19-01,Purchase,0119-TR45294,49.88,COBRA/DIRECT BILL 01/01/19-01/31/19,Conexis,Conexis,,,,Conexis,Conexis,,,0050-80300,Medical insur exp,Indir - Split,_0,Admin,Fixed,Fixed,Split,4050,_0,Admin,_0,_0,_0
39146,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,0119-TR45294,-49.88,Conexis,Conexis,Conexis,,,,Conexis,Conexis,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39147,82120-0050,82120,50,Utilities - Admin,1/1/2019,19-01,Purchase,0902-008438626,334.14,TRASH SERVICES,Republic Services #9,Republic Services #902,,,,Republic Services #9,Republic Services #902,,,0050-82120,Utilities,Indir,_0,Admin,Var,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39148,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,0902-008438626,-334.14,Republic Services #902,Republic Services #9,Republic Services #902,,,,Republic Services #9,Republic Services #902,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39149,82310-0050,82310,50,Janitorial,1/1/2019,19-01,Purchase,10080,"2,100.00",JANITORIAL SERVICES JAN 2019,Infinite,"Infinite Maintenance, Inc.",,,,Infinite,"Infinite Maintenance, Inc.",,,0050-82310,Janitorial,Indir,_0,Admin,Fixed,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39150,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,10080,"-2,100.00","Infinite Maintenance, Inc.",Infinite,"Infinite Maintenance, Inc.",,,,Infinite,"Infinite Maintenance, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39151,51100-5000,51100,5000,COGS - Materials - SP,1/1/2019,19-01,Purchase,1010444544,848,"3300 XL NSv VIBRATION TRANSMITTER 990 SERIES, FOR",Bently Nevada,Bently Nevada,37701038,SPARE PARTS,,Bently Nevada,Bently Nevada,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
39152,51100-5000,51100,5000,COGS - Materials - SP,1/1/2019,19-01,Purchase,1010444544,916,3300 XL NSv VIBRATION (PROXIMITY) PROBE WITH MODI,Bently Nevada,Bently Nevada,37701038,SPARE PARTS,,Bently Nevada,Bently Nevada,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
39153,51100-5000,51100,5000,COGS - Materials - SP,1/1/2019,19-01,Purchase,1010444544,434,3300 XL NSv EXTENSION CABLE FOR 990 VIBRATON TRAN,Bently Nevada,Bently Nevada,37701038,SPARE PARTS,,Bently Nevada,Bently Nevada,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
39154,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,1010444544,"-2,198.00",Bently Nevada,Bently Nevada,Bently Nevada,,,,Bently Nevada,Bently Nevada,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39155,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,10238,"6,910.00","Assy, Brg, Pliant Pivot Jrnl/TL Thr, CW with 2 Th",D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,LAT609EC,UOP Russell,,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39156,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,10238,"6,910.00","Assy, Brg, Pliant Pivot Jrnl/TL Thr, CCW WITH 2 T",D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,LAT609EC,UOP Russell,,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39157,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,10238,"-13,820.00",D&S ENGINEERED PRODUCTS,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39158,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,10239,"6,910.00","Assy, Brg, Pliant Pivot Jrnl/TL Thr, CW with 2 Th",D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,LAT609EC,UOP Russell,,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39159,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,10239,"6,910.00","Assy, Brg, Pliant Pivot Jrnl/TL Thr, CCW WITH 2 T",D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,LAT609EC,UOP Russell,,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39160,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,10239,"-13,820.00",D&S ENGINEERED PRODUCTS,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,,D&S ENGINEERED PROD,D&S ENGINEERED PRODUCTS,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39161,80300-0050,80300,50,Med Insur Exp - Admin,1/1/2019,19-01,Purchase,1118-TR45294,49.88,COBRA/DIRECT BILL 11/01/18-11/30/18,Conexis,Conexis,,,,Conexis,Conexis,,,0050-80300,Medical insur exp,Indir - Split,_0,Admin,Fixed,Fixed,Split,4050,_0,Admin,_0,_0,_0
39162,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,1118-TR45294,-49.88,Conexis,Conexis,Conexis,,,,Conexis,Conexis,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39163,85100-1011,85100,1011,Indirect Supplies - Packaging,1/1/2019,19-01,Purchase,113656324,379.9,"HYTROL ROLLERS CONVEYORS, 5_ L. X 24_ W .X 1.9_ D",Global Equipment,"Global Equipment Company, Inc.",PACKAGING,PACKAGING/WELDING,,Global Equipment,"Global Equipment Company, Inc.",,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
39164,85100-1011,85100,1011,Indirect Supplies - Packaging,1/1/2019,19-01,Purchase,113656324,189.95,SHIPPING,Global Equipment,"Global Equipment Company, Inc.",,,,Global Equipment,"Global Equipment Company, Inc.",,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
39165,85100-1011,85100,1011,Indirect Supplies - Packaging,1/1/2019,19-01,Purchase,113656324,54.14,SALES TAX,Global Equipment,"Global Equipment Company, Inc.",,,,Global Equipment,"Global Equipment Company, Inc.",,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
39166,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,113656324,-623.99,"Global Equipment Company, Inc.",Global Equipment,"Global Equipment Company, Inc.",,,,Global Equipment,"Global Equipment Company, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39167,88100-0050,88100,50,IT Expense - Admin,1/1/2019,19-01,Purchase,120563AGR,"5,845.00",MANAGED SRVICE AGREEMENT,Simpatico Systems,"Simpatico Systems, LLC",,,,Simpatico Systems,"Simpatico Systems, LLC",,,0050-88100,IT expense,Indir,_0,Admin,Fixed,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39168,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,120563AGR,"-5,845.00","Simpatico Systems, LLC",Simpatico Systems,"Simpatico Systems, LLC",,,,Simpatico Systems,"Simpatico Systems, LLC",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39169,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,"2,794.00",PASS THRU CONNECTOR - SIGNAL PER 41213 05 OR,Douglas Electrical,Douglas Electrical Components,LAT610EC,OPD,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39170,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,"2,794.00",PASS THRU CONNECTOR - SIGNAL PER 41213 05 OR,Douglas Electrical,Douglas Electrical Components,LAT614EC,OPD,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39171,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,"5,588.00",PASS THRU CONNECTOR - SIGNAL PER 41213 05 OR,Douglas Electrical,Douglas Electrical Components,LAT619EC,Linde,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39172,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,200,MTR'S FOR ABOVE PARTS,Douglas Electrical,Douglas Electrical Components,various,,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39173,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,-200,MTR'S FOR ABOVE PARTS,Douglas Electrical,Douglas Electrical Components,various,,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39174,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,50,MTR'S FOR ABOVE PARTS,Douglas Electrical,Douglas Electrical Components,LAT610EC,OPD,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39175,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,50,MTR'S FOR ABOVE PARTS,Douglas Electrical,Douglas Electrical Components,LAT614EC,OPD,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39176,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125764,100,MTR'S FOR ABOVE PARTS,Douglas Electrical,Douglas Electrical Components,LAT619EC,Linde,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39177,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,125764,"-11,376.00",Douglas Electrical Components,Douglas Electrical,Douglas Electrical Components,,,,Douglas Electrical,Douglas Electrical Components,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39178,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125772,"4,508.00",PASS THRU CONNECTOR - POWER PER QUOTE #41213 03 B,Douglas Electrical,Douglas Electrical Components,LAT610EC,OPD,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39179,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125772,"4,508.00",PASS THRU CONNECTOR - POWER PER QUOTE #41213 03 B,Douglas Electrical,Douglas Electrical Components,LAT614EC,OPD,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39180,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,125772,"9,016.00",PASS THRU CONNECTOR - POWER PER QUOTE #41213 03 B,Douglas Electrical,Douglas Electrical Components,LAT619EC,Linde,,Douglas Electrical,Douglas Electrical Components,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39181,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,125772,"-18,032.00",Douglas Electrical Components,Douglas Electrical,Douglas Electrical Components,,,,Douglas Electrical,Douglas Electrical Components,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39182,82320-0050,82320,50,Security,1/1/2019,19-01,Purchase,13039,291,ALARM MONITORING SYSTEM,All System Go,All Systems Go Inc.,,,,All System Go,All Systems Go Inc.,,,0050-82320,Security,Indir,_0,Admin,Fixed,Fixed,Yes,4050,_0,Admin,_0,_0,_0
39183,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,13039,-291,All Systems Go Inc.,All System Go,All Systems Go Inc.,,,,All System Go,All Systems Go Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39184,85100-1011,85100,1011,Indirect Supplies - Packaging,1/1/2019,19-01,Purchase,1379038,157.18,"COPPER RECTANGLE BAR, 0.50"" THK X 2.0"" W X 48.00""",Onlinemetals.com,Thyssenkrupp Onlinemetals,PACKAGING,PACKAGING/WELDING,,Onlinemetals.com,Thyssenkrupp Onlinemetals,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
39185,85100-1011,85100,1011,Indirect Supplies - Packaging,1/1/2019,19-01,Purchase,1379038,19.12,SHIPPING,Onlinemetals.com,Thyssenkrupp Onlinemetals,PACKAGING,PACKAGING/WELDING,,Onlinemetals.com,Thyssenkrupp Onlinemetals,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
39186,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,1379038,-176.3,Thyssenkrupp Onlinemetals,Onlinemetals.com,Thyssenkrupp Onlinemetals,,,,Onlinemetals.com,Thyssenkrupp Onlinemetals,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39187,52100-3000,52100,3000,COGS - OSP - RP,1/1/2019,19-01,Purchase,218-1519-1,330,EXPANDER WHEEL BACK SEAL FOR PTI COATING PER DWG#,Vernon Machine Corp.,"Bender CCP, Inc.",47701022,LA County Sanitation,,Vernon Machine Corp.,"Bender CCP, Inc.",,,3000-50000,COGS - Repairs,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
39188,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,218-1519-1,-330,"Bender CCP, Inc.",Vernon Machine Corp.,"Bender CCP, Inc.",,,,Vernon Machine Corp.,"Bender CCP, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39189,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,237295,"5,300.00","PIPE, SMLS, 18_ SCH 80 (16.125_ ID) X 22.38_ LG S",American Piping,"American Piping Products, Inc.",LAT609EC,UOP Russell,,American Piping,"American Piping Products, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39190,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,237295,"-5,300.00","American Piping Products, Inc.",American Piping,"American Piping Products, Inc.",,,,American Piping,"American Piping Products, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39191,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,3568869,"2,505.00","LUBE OIL FILTER  1-1/2"" 600# ANSI RF FLANGED DUPL",John Crane,"John Crane, Inc.",LAT612EC,UOP Russell,,John Crane,"John Crane, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39192,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,3568869,"-2,505.00","John Crane, Inc.",John Crane,"John Crane, Inc.",,,,John Crane,"John Crane, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
39193,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,365803,"3,141.60","REGULATOR, DIFFERENTIAL BACK PRESSURE PER SPECIFI","Cashco, Inc.","Cashco, Inc.",LAT611EC,UOP Russell,,"Cashco, Inc.","Cashco, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39194,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,365803,13,CERTIFICATE OF CONFORMANCE FOR ABOVE PART,"Cashco, Inc.","Cashco, Inc.",LAT611EC,UOP Russell,,"Cashco, Inc.","Cashco, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39195,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,365803,"2,805.00","REGULATOR, DIFFERENTIAL PRESSURE, REDUCING TYPE,","Cashco, Inc.","Cashco, Inc.",LAT611EC,UOP Russell,,"Cashco, Inc.","Cashco, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39196,51100-1000,51100,1000,COGS - Materials - NE,1/1/2019,19-01,Purchase,365803,13,CERTIFICATE OF CONFORMANCE FOR ABOVE PART,"Cashco, Inc.","Cashco, Inc.",LAT611EC,UOP Russell,,"Cashco, Inc.","Cashco, Inc.",,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
39197,21100-0000,21100,0,Accounts Payable,1/1/2019,19-01,Purchase,365803,"-5,972.60","Cashco, Inc.","Cashco, Inc.","Cashco, Inc.",,,,"Cashco, Inc.","Cashco, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
