order_id,customer_id,product_id,order_date,ship_date,qty,unit_price,revenue
ORD11432,CUS028,P013,2024-12-28,2025-02-08,189,217.84,41171.76
ORD11433,CUS005,P012,2024-12-27,2025-01-12,188,428.35,80529.8
ORD11434,CUS026,P004,2024-12-22,2025-01-07,51,47.08,2401.08
ORD11435,CUS035,P010,2024-12-25,2025-01-29,161,360.78,58085.58
ORD11436,CUS007,P003,2024-12-24,2025-01-21,212,55.9,11850.8
ORD11437,CUS019,P001,2024-12-22,2025-01-22,235,264.74,62213.9
ORD11438,CUS034,P007,2024-12-25,2025-01-27,458,488.18,223586.44
ORD11439,CUS050,P011,2024-12-27,2025-01-27,270,233.17,62955.9
ORD11440,CUS030,P001,2025-01-03,2025-02-01,217,691.7,150098.9
ORD11441,CUS002,P001,2025-01-01,2025-02-13,12,646.63,7759.56
ORD11442,CUS029,P008,2025-01-04,2025-02-01,344,421.39,144958.16
ORD11443,CUS037,P015,2024-12-31,2025-01-26,424,191.64,81255.36
ORD11444,CUS003,P008,2025-01-02,2025-01-22,66,793.55,52374.3
ORD11445,CUS005,P008,2024-12-29,2025-02-08,436,67.96,29630.56
ORD11446,CUS003,P005,2025-01-02,2025-01-17,97,785.58,76201.26
ORD11447,CUS018,P005,2024-12-31,2025-01-19,493,826.68,407553.24
ORD11448,CUS023,P006,2025-01-04,2025-02-14,239,255.44,61050.16
ORD11449,CUS015,P011,2025-01-10,2025-02-12,349,490.83,171299.67
ORD11450,CUS027,P012,2025-01-07,2025-02-13,491,158.45,77798.95
ORD11451,CUS037,P002,2025-01-08,2025-01-23,429,199.17,85443.93
ORD11452,CUS015,P006,2025-01-06,2025-01-20,458,797.86,365419.88
ORD11453,CUS004,P005,2025-01-09,2025-02-03,206,541.87,111625.22
ORD11454,CUS023,P004,2025-01-10,2025-02-17,377,117.13,44158.01
ORD11455,CUS048,P010,2025-01-08,2025-02-20,130,110.61,14379.3
ORD11456,CUS030,P004,2025-01-09,2025-02-11,400,377.75,151100.0
ORD11457,CUS010,P005,2025-01-09,2025-02-23,377,621.29,234226.33
ORD11458,CUS013,P013,2025-01-10,2025-02-15,443,458.99,203332.57
ORD11459,CUS022,P011,2025-01-06,2025-01-29,453,420.31,190400.43
ORD11460,CUS025,P009,2025-01-15,2025-02-03,143,603.57,86310.51
ORD11461,CUS016,P005,2025-01-16,2025-02-11,415,127.6,52954.0
ORD11462,CUS049,P008,2025-01-16,2025-02-23,235,798.21,187579.35
ORD11463,CUS028,P001,2025-01-14,2025-02-20,296,553.89,163951.44
ORD11464,CUS031,P014,2025-01-13,2025-02-16,246,526.21,129447.66
ORD11465,CUS008,P015,2025-01-17,2025-02-07,208,137.4,28579.2
ORD11466,CUS002,P007,2025-01-17,2025-02-12,488,748.45,365243.6
ORD11467,CUS049,P005,2025-01-15,2025-02-17,215,197.12,42380.8
ORD11468,CUS038,P009,2025-01-17,2025-02-28,17,108.84,1850.28
ORD11469,CUS019,P011,2025-01-17,2025-02-20,194,425.95,82634.3
ORD11470,CUS015,P010,2025-01-17,2025-02-15,138,570.66,78751.08
ORD11471,CUS031,P012,2025-01-18,2025-02-07,380,471.33,179105.4
ORD11472,CUS026,P007,2025-01-17,2025-02-09,195,290.78,56702.1
ORD11473,CUS039,P014,2025-01-18,2025-02-04,178,44.68,7953.04
ORD11474,CUS012,P007,2025-01-12,2025-01-26,34,575.12,19554.08
ORD11475,CUS008,P011,2025-01-18,2025-02-04,52,699.83,36391.16
ORD11476,CUS028,P002,2025-01-15,2025-02-02,443,507.97,225030.71
ORD11477,CUS013,P009,2025-01-14,2025-02-13,404,641.26,259069.04
ORD11478,CUS041,P009,2025-01-12,2025-02-03,495,97.37,48198.15
ORD11479,CUS015,P001,2025-01-12,2025-02-03,345,655.12,226016.4
ORD11480,CUS020,P011,2025-01-22,2025-02-08,401,586.33,235118.33
ORD11481,CUS046,P014,2025-01-23,2025-03-03,254,130.48,33141.92
ORD11482,CUS044,P015,2025-01-20,2025-02-07,41,242.55,9944.55
ORD11483,CUS017,P009,2025-01-19,2025-03-05,356,758.4,269990.4
ORD11484,CUS030,P011,2025-01-20,2025-03-01,448,768.36,344225.28
ORD11485,CUS024,P006,2025-01-24,2025-03-05,45,524.87,23619.15
ORD11486,CUS009,P002,2025-01-25,2025-02-16,459,140.26,64379.34
ORD11487,CUS027,P004,2025-01-25,2025-02-13,279,624.97,174366.63
ORD11488,CUS026,P014,2025-01-21,2025-02-11,256,342.14,87587.84
ORD11489,CUS041,P011,2025-01-24,2025-02-21,434,48.97,21252.98
ORD11490,CUS013,P007,2025-01-21,2025-02-11,363,542.93,197083.59
ORD11491,CUS039,P004,2025-01-22,2025-02-17,172,778.28,133864.16
ORD11492,CUS040,P010,2025-01-19,2025-02-28,443,406.51,180083.93
ORD11493,CUS018,P001,2025-01-25,2025-02-23,85,210.9,17926.5
ORD11494,CUS037,P011,2025-01-19,2025-02-16,347,173.24,60114.28
ORD11495,CUS022,P003,2025-01-25,2025-02-17,463,756.67,350338.21
ORD11496,CUS026,P013,2025-01-29,2025-02-18,99,338.94,33555.06
ORD11497,CUS039,P004,2025-01-29,2025-02-28,319,722.71,230544.49
ORD11498,CUS037,P006,2025-02-01,2025-02-25,489,178.86,87462.54
ORD11499,CUS012,P015,2025-01-30,2025-03-11,399,237.24,94658.76
ORD11500,CUS020,P011,2025-01-30,2025-03-02,399,818.18,326453.82
ORD11501,CUS048,P011,2025-01-29,2025-03-11,269,118.2,31795.8
ORD11502,CUS008,P002,2025-01-28,2025-02-25,123,63.22,7776.06
ORD11503,CUS017,P001,2025-01-30,2025-02-14,174,488.59,85014.66
ORD11504,CUS031,P002,2025-02-01,2025-03-08,172,604.55,103982.6
ORD11505,CUS039,P011,2025-01-31,2025-02-17,404,553.25,223513.0
ORD11506,CUS025,P012,2025-01-27,2025-03-12,281,420.1,118048.1
ORD11507,CUS040,P001,2025-01-27,2025-03-04,305,105.82,32275.1
ORD11508,CUS010,P001,2025-01-31,2025-03-03,498,346.89,172751.22
ORD11509,CUS016,P008,2025-01-27,2025-02-17,221,172.33,38084.93
ORD11510,CUS047,P007,2025-01-29,2025-02-13,120,145.25,17430.0
ORD11511,CUS021,P009,2025-01-28,2025-02-15,284,681.95,193673.8
ORD11512,CUS012,P010,2025-01-28,2025-03-05,346,535.86,185407.56
ORD11513,CUS037,P008,2025-01-29,2025-02-26,379,400.68,151857.72
ORD11514,CUS037,P004,2025-01-30,2025-03-07,260,728.49,189407.4
ORD11515,CUS021,P013,2025-01-28,2025-02-15,298,818.38,243877.24
ORD11516,CUS010,P005,2025-02-07,2025-03-21,147,587.81,86408.07
ORD11517,CUS005,P002,2025-02-05,2025-03-04,210,819.62,172120.2
ORD11518,CUS030,P001,2025-02-03,2025-03-16,85,818.07,69535.95
ORD11519,CUS026,P011,2025-02-05,2025-03-18,63,110.31,6949.53
ORD11520,CUS024,P009,2025-02-04,2025-02-28,115,196.6,22609.0
ORD11521,CUS001,P009,2025-02-02,2025-03-11,213,813.9,173360.7
ORD11522,CUS003,P012,2025-02-06,2025-03-01,305,820.31,250194.55
ORD11523,CUS041,P005,2025-02-07,2025-03-01,271,409.73,111036.83
ORD11524,CUS011,P013,2025-02-02,2025-02-18,464,414.16,192170.24
ORD11525,CUS046,P009,2025-02-06,2025-03-04,52,166.71,8668.92
ORD11526,CUS029,P004,2025-02-07,2025-03-20,190,654.06,124271.4
ORD11527,CUS019,P009,2025-02-04,2025-02-27,104,27.2,2828.8
ORD11528,CUS009,P001,2025-02-02,2025-03-16,442,43.57,19257.94
ORD11529,CUS019,P003,2025-02-06,2025-03-22,139,709.42,98609.38
ORD11530,CUS005,P007,2025-02-07,2025-03-03,260,530.78,138002.8
ORD11531,CUS028,P013,2025-02-03,2025-03-14,177,79.63,14094.51
ORD11532,CUS040,P012,2025-02-07,2025-03-13,190,298.91,56792.9
ORD11533,CUS044,P012,2025-02-02,2025-02-17,499,324.83,162090.17
ORD11534,CUS006,P001,2025-02-06,2025-02-27,326,275.45,89796.7
ORD11535,CUS035,P013,2025-02-04,2025-02-26,75,379.15,28436.25
ORD11536,CUS012,P004,2025-02-07,2025-02-24,16,198.09,3169.44
ORD11537,CUS029,P003,2025-02-10,2025-03-11,174,56.59,9846.66
ORD11538,CUS048,P011,2025-02-13,2025-03-13,11,606.95,6676.45
ORD11539,CUS013,P011,2025-02-11,2025-03-06,459,700.9,321713.1
ORD11540,CUS018,P004,2025-02-12,2025-03-19,423,193.89,82015.47
ORD11541,CUS008,P007,2025-02-15,2025-03-10,444,814.28,361540.32
ORD11542,CUS002,P014,2025-02-13,2025-03-06,456,367.82,167725.92
ORD11543,CUS026,P004,2025-02-09,2025-03-22,440,767.38,337647.2
ORD11544,CUS028,P010,2025-02-12,2025-03-28,382,582.75,222610.5
ORD11545,CUS016,P004,2025-02-22,2025-03-08,140,333.4,46676.0
ORD11546,CUS017,P002,2025-02-16,2025-03-26,60,384.61,23076.6
ORD11547,CUS017,P010,2025-02-19,2025-03-05,25,590.76,14769.0
ORD11548,CUS019,P005,2025-02-22,2025-03-29,292,47.66,13916.72
ORD11549,CUS022,P012,2025-02-21,2025-03-13,260,360.95,93847.0
ORD11550,CUS010,P010,2025-02-19,2025-03-15,274,27.96,7661.04
ORD11551,CUS009,P005,2025-02-16,2025-03-09,193,30.01,5791.93
ORD11552,CUS002,P011,2025-02-20,2025-04-01,325,497.85,161801.25
ORD11553,CUS027,P002,2025-02-28,2025-03-26,72,297.16,21395.52
ORD11554,CUS011,P012,2025-02-25,2025-04-03,91,600.96,54687.36
ORD11555,CUS045,P003,2025-02-24,2025-03-13,176,440.15,77466.4
ORD11556,CUS036,P004,2025-02-26,2025-04-09,335,275.93,92436.55
ORD11557,CUS023,P015,2025-02-25,2025-03-14,498,602.04,299815.92
ORD11558,CUS046,P005,2025-02-26,2025-04-06,99,799.2,79120.8
ORD11559,CUS048,P014,2025-02-28,2025-03-26,315,325.41,102504.15
ORD11560,CUS050,P002,2025-02-23,2025-03-16,478,296.93,141932.54
ORD11561,CUS011,P014,2025-02-25,2025-03-31,269,590.8,158925.2
ORD11562,CUS012,P008,2025-02-26,2025-03-23,215,58.31,12536.65
ORD11563,CUS006,P008,2025-02-25,2025-03-12,131,41.39,5422.09
ORD11564,CUS023,P013,2025-02-27,2025-03-13,371,651.37,241658.27
ORD11565,CUS031,P002,2025-03-01,2025-04-11,44,684.4,30113.6
ORD11566,CUS020,P014,2025-02-24,2025-03-21,321,843.11,270638.31
ORD11567,CUS015,P006,2025-02-28,2025-04-04,364,658.74,239781.36
ORD11568,CUS043,P012,2025-02-25,2025-03-22,33,293.94,9700.02
ORD11569,CUS023,P010,2025-02-26,2025-04-09,174,392.06,68218.44
ORD11570,CUS039,P010,2025-03-01,2025-03-20,64,586.51,37536.64
ORD11571,CUS029,P010,2025-03-01,2025-03-29,19,609.63,11582.97
ORD11572,CUS022,P008,2025-03-05,2025-03-28,236,746.09,176077.24
ORD11573,CUS021,P013,2025-03-08,2025-03-28,54,847.79,45780.66
ORD11574,CUS001,P009,2025-03-06,2025-04-11,281,495.61,139266.41
ORD11575,CUS003,P013,2025-03-08,2025-03-28,459,312.62,143492.58
ORD11576,CUS011,P003,2025-03-02,2025-03-29,113,337.61,38149.93
ORD11577,CUS034,P010,2025-03-08,2025-04-15,41,31.4,1287.4
ORD11578,CUS033,P004,2025-03-04,2025-04-16,231,586.63,135511.53
ORD11579,CUS005,P003,2025-03-07,2025-04-04,13,591.66,7691.58
ORD11580,CUS032,P005,2025-03-05,2025-03-25,389,121.39,47220.71
ORD11581,CUS016,P012,2025-03-08,2025-04-21,305,754.18,230024.9
ORD11582,CUS039,P003,2025-03-05,2025-03-25,334,772.75,258098.5
ORD11583,CUS022,P012,2025-03-05,2025-03-22,477,671.1,320114.7
ORD11584,CUS015,P004,2025-03-06,2025-04-20,393,471.33,185232.69
ORD11585,CUS034,P011,2025-03-04,2025-03-27,272,326.53,88816.16
ORD11586,CUS042,P009,2025-03-08,2025-04-16,272,562.87,153100.64
ORD11587,CUS035,P013,2025-03-08,2025-04-07,407,218.75,89031.25
ORD11588,CUS037,P008,2025-03-05,2025-04-03,36,612.21,22039.56
ORD11589,CUS037,P001,2025-03-07,2025-03-21,250,220.7,55175.0
ORD11590,CUS038,P005,2025-03-06,2025-04-08,410,253.27,103840.7
ORD11591,CUS030,P011,2025-03-07,2025-04-06,455,684.98,311665.9
ORD11592,CUS008,P014,2025-03-09,2025-04-20,216,504.76,109028.16
ORD11593,CUS011,P012,2025-03-12,2025-04-03,207,553.21,114514.47
ORD11594,CUS022,P005,2025-03-14,2025-04-11,162,659.09,106772.58
ORD11595,CUS023,P010,2025-03-09,2025-04-17,25,797.76,19944.0
ORD11596,CUS047,P005,2025-03-10,2025-04-14,306,563.11,172311.66
ORD11597,CUS033,P004,2025-03-13,2025-04-17,498,542.01,269920.98
ORD11598,CUS046,P014,2025-03-13,2025-03-30,246,695.21,171021.66
ORD11599,CUS046,P013,2025-03-13,2025-04-23,196,442.68,86765.28
ORD11600,CUS021,P008,2025-03-13,2025-04-10,482,579.34,279241.88
ORD11601,CUS022,P007,2025-03-14,2025-04-01,203,418.48,84951.44
ORD11602,CUS020,P014,2025-03-10,2025-04-12,356,57.13,20338.28
ORD11603,CUS045,P004,2025-03-09,2025-04-20,343,577.69,198147.67
ORD11604,CUS044,P014,2025-03-19,2025-05-01,500,345.04,172520.0
ORD11605,CUS044,P011,2025-03-22,2025-04-17,171,567.51,97044.21
ORD11606,CUS042,P011,2025-03-16,2025-04-30,270,466.05,125833.5
ORD11607,CUS025,P010,2025-03-17,2025-04-09,107,187.83,20097.81
ORD11608,CUS046,P009,2025-03-18,2025-04-19,16,219.94,3519.04
ORD11609,CUS013,P007,2025-03-20,2025-04-24,76,812.0,61712.0
ORD11610,CUS022,P011,2025-03-22,2025-04-07,382,179.51,68572.82
ORD11611,CUS006,P013,2025-03-17,2025-04-25,171,186.34,31864.14
ORD11612,CUS030,P004,2025-03-18,2025-04-22,424,123.08,52185.92
ORD11613,CUS040,P008,2025-03-17,2025-04-16,314,594.23,186588.22
ORD11614,CUS013,P003,2025-03-17,2025-04-15,147,422.71,62138.37
ORD11615,CUS005,P005,2025-03-19,2025-04-23,463,52.54,24326.02
ORD11616,CUS016,P012,2025-03-18,2025-04-21,198,309.36,61253.28
ORD11617,CUS029,P001,2025-03-17,2025-04-02,30,364.14,10924.2
ORD11618,CUS031,P005,2025-03-16,2025-04-11,224,828.86,185664.64
ORD11619,CUS017,P015,2025-03-22,2025-04-28,298,251.13,74836.74
ORD11620,CUS031,P013,2025-03-19,2025-04-09,402,157.1,63154.2
ORD11621,CUS036,P010,2025-03-17,2025-04-05,499,548.77,273836.23
ORD11622,CUS031,P011,2025-03-21,2025-04-04,441,370.24,163275.84
ORD11623,CUS002,P008,2025-03-21,2025-04-29,62,772.55,47898.1
ORD11624,CUS010,P015,2025-03-27,2025-04-25,345,610.82,210732.9
ORD11625,CUS002,P006,2025-03-26,2025-04-27,155,370.88,57486.4
ORD11626,CUS045,P006,2025-03-24,2025-04-07,489,236.75,115770.75
ORD11627,CUS024,P006,2025-03-29,2025-05-03,307,299.7,92007.9
ORD11628,CUS009,P007,2025-03-24,2025-04-28,229,30.46,6975.34
ORD11629,CUS032,P008,2025-03-29,2025-05-01,482,679.71,327620.22
ORD11630,CUS015,P011,2025-03-24,2025-05-08,219,732.71,160463.49
ORD11631,CUS013,P010,2025-03-28,2025-04-14,144,584.66,84191.04
ORD11632,CUS027,P001,2025-03-23,2025-04-17,365,637.01,232508.65
ORD11633,CUS016,P007,2025-03-27,2025-05-04,379,570.07,216056.53
ORD11634,CUS010,P007,2025-04-03,2025-04-18,104,806.23,83847.92
ORD11635,CUS012,P003,2025-03-30,2025-05-11,201,807.84,162375.84
ORD11636,CUS044,P001,2025-04-02,2025-04-22,244,662.94,161757.36
ORD11637,CUS003,P007,2025-04-04,2025-05-17,22,782.09,17205.98
ORD11638,CUS005,P006,2025-04-04,2025-04-24,98,56.91,5577.18
ORD11639,CUS014,P010,2025-04-05,2025-05-02,139,280.2,38947.8
ORD11640,CUS003,P008,2025-04-02,2025-05-16,467,159.96,74701.32
ORD11641,CUS008,P007,2025-03-31,2025-04-18,292,560.47,163657.24
ORD11642,CUS044,P004,2025-04-05,2025-05-03,311,631.12,196278.32
ORD11643,CUS005,P012,2025-04-03,2025-04-27,305,783.89,239086.45
ORD11644,CUS042,P010,2025-03-31,2025-04-21,11,726.33,7989.63
ORD11645,CUS015,P001,2025-04-02,2025-04-21,91,168.0,15288.0
ORD11646,CUS027,P001,2025-04-05,2025-04-22,469,486.36,228102.84
ORD11647,CUS010,P009,2025-03-31,2025-05-13,237,642.59,152293.83
ORD11648,CUS012,P008,2025-04-05,2025-04-22,171,261.01,44632.71
ORD11649,CUS036,P006,2025-04-02,2025-05-14,414,162.37,67221.18
ORD11650,CUS036,P015,2025-03-31,2025-04-17,214,184.65,39515.1
ORD11651,CUS011,P012,2025-04-04,2025-04-19,50,834.2,41710.0
ORD11652,CUS011,P007,2025-04-03,2025-04-20,471,265.19,124904.49
ORD11653,CUS027,P012,2025-04-02,2025-05-09,267,503.16,134343.72
ORD11654,CUS009,P012,2025-04-01,2025-05-16,219,35.84,7848.96
ORD11655,CUS027,P014,2025-04-11,2025-04-26,341,376.93,128533.13
ORD11656,CUS017,P008,2025-04-07,2025-05-07,479,698.67,334662.93
ORD11657,CUS022,P003,2025-04-08,2025-05-21,121,398.77,48251.17
ORD11658,CUS030,P012,2025-04-08,2025-05-22,263,476.65,125358.95
ORD11659,CUS035,P005,2025-04-06,2025-05-18,11,693.63,7629.93
ORD11660,CUS045,P010,2025-04-08,2025-05-18,172,419.8,72205.6
ORD11661,CUS030,P013,2025-04-12,2025-04-29,232,96.29,22339.28
ORD11662,CUS040,P009,2025-04-10,2025-05-23,498,785.06,390959.88
ORD11663,CUS035,P005,2025-04-07,2025-05-16,277,75.57,20932.89
ORD11664,CUS039,P003,2025-04-10,2025-05-03,467,355.87,166191.29
ORD11665,CUS047,P002,2025-04-11,2025-05-19,141,123.61,17429.01
ORD11666,CUS002,P001,2025-04-08,2025-05-04,453,431.47,195455.91
ORD11667,CUS042,P009,2025-04-09,2025-04-25,181,344.43,62341.83
ORD11668,CUS046,P007,2025-04-10,2025-04-24,416,191.04,79472.64
ORD11669,CUS045,P014,2025-04-11,2025-05-20,203,277.13,56257.39
ORD11670,CUS031,P014,2025-04-10,2025-05-17,335,77.89,26093.15
ORD11671,CUS030,P010,2025-04-10,2025-05-06,469,126.65,59398.85
ORD11672,CUS049,P013,2025-04-15,2025-05-07,295,589.89,174017.55
ORD11673,CUS016,P006,2025-04-18,2025-05-19,52,716.73,37269.96
ORD11674,CUS002,P002,2025-04-17,2025-05-06,325,484.0,157300.0
ORD11675,CUS017,P009,2025-04-13,2025-05-25,11,793.04,8723.44
ORD11676,CUS008,P008,2025-04-13,2025-05-22,258,744.58,192101.64
ORD11677,CUS007,P006,2025-04-14,2025-04-30,255,410.55,104690.25
ORD11678,CUS007,P012,2025-04-13,2025-05-27,433,260.32,112718.56
ORD11679,CUS019,P004,2025-04-14,2025-05-25,290,502.66,145771.4
ORD11680,CUS047,P008,2025-04-17,2025-05-25,241,602.0,145082.0
ORD11681,CUS042,P015,2025-04-15,2025-05-25,52,577.49,30029.48
ORD11682,CUS005,P002,2025-04-20,2025-05-04,36,582.94,20985.84
ORD11683,CUS004,P014,2025-04-20,2025-06-04,294,632.95,186087.3
ORD11684,CUS002,P012,2025-04-21,2025-05-05,200,64.65,12930.0
ORD11685,CUS023,P011,2025-04-22,2025-06-05,93,591.01,54963.93
ORD11686,CUS041,P004,2025-04-25,2025-05-20,26,92.57,2406.82
ORD11687,CUS044,P003,2025-04-24,2025-06-07,196,771.19,151153.24
ORD11688,CUS039,P008,2025-04-22,2025-06-04,355,596.58,211785.9
ORD11689,CUS043,P014,2025-04-22,2025-05-20,454,519.3,235762.2
ORD11690,CUS021,P010,2025-04-26,2025-06-07,393,280.12,110087.16
ORD11691,CUS049,P003,2025-04-22,2025-05-15,206,572.06,117844.36
ORD11692,CUS044,P010,2025-04-26,2025-05-26,352,559.97,197109.44
ORD11693,CUS004,P005,2025-04-20,2025-05-29,155,118.23,18325.65
ORD11694,CUS050,P012,2025-04-21,2025-06-02,159,57.46,9136.14
ORD11695,CUS044,P014,2025-04-29,2025-05-18,471,765.91,360743.61
ORD11696,CUS013,P004,2025-04-30,2025-05-28,454,391.41,177700.14
ORD11697,CUS028,P013,2025-05-03,2025-06-11,389,498.08,193753.12
ORD11698,CUS044,P010,2025-04-30,2025-06-07,283,120.05,33974.15
ORD11699,CUS044,P015,2025-04-30,2025-05-14,438,462.41,202535.58
ORD11700,CUS022,P008,2025-05-03,2025-05-22,423,681.46,288257.58
ORD11701,CUS020,P010,2025-05-02,2025-05-18,419,324.62,136015.78
ORD11702,CUS020,P010,2025-05-02,2025-06-10,274,445.04,121940.96
ORD11703,CUS018,P005,2025-05-01,2025-05-17,273,73.11,19959.03
ORD11704,CUS022,P009,2025-04-30,2025-05-24,155,630.94,97795.7
ORD11705,CUS044,P006,2025-04-30,2025-05-30,145,297.83,43185.35
ORD11706,CUS037,P010,2025-05-01,2025-06-11,117,175.69,20555.73
ORD11707,CUS024,P013,2025-04-28,2025-06-01,84,828.56,69599.04
ORD11708,CUS048,P010,2025-04-27,2025-05-17,471,121.16,57066.36
ORD11709,CUS045,P001,2025-05-02,2025-06-08,419,596.71,250021.49
ORD11710,CUS005,P009,2025-04-29,2025-06-08,356,375.04,133514.24
ORD11711,CUS033,P010,2025-05-01,2025-06-04,315,208.46,65664.9
ORD11712,CUS011,P002,2025-04-28,2025-06-03,433,500.92,216898.36
ORD11713,CUS008,P009,2025-05-02,2025-05-29,36,700.46,25216.56
ORD11714,CUS030,P012,2025-05-02,2025-05-28,343,251.87,86391.41
ORD11715,CUS035,P001,2025-05-10,2025-05-26,462,153.86,71083.32
ORD11716,CUS043,P014,2025-05-07,2025-06-06,89,310.59,27642.51
ORD11717,CUS032,P011,2025-05-05,2025-05-19,181,727.54,131684.74
ORD11718,CUS019,P009,2025-05-10,2025-06-03,431,498.92,215034.52
ORD11719,CUS031,P015,2025-05-10,2025-05-30,377,528.05,199074.85
ORD11720,CUS005,P014,2025-05-10,2025-06-11,250,826.69,206672.5
ORD11721,CUS017,P010,2025-05-09,2025-06-09,238,276.66,65845.08
ORD11722,CUS001,P005,2025-05-05,2025-06-03,488,400.93,195653.84
ORD11723,CUS007,P008,2025-05-09,2025-06-08,359,416.41,149491.19
ORD11724,CUS012,P002,2025-05-06,2025-06-16,50,402.86,20143.0
ORD11725,CUS032,P006,2025-05-08,2025-05-25,424,248.92,105542.08
ORD11726,CUS010,P010,2025-05-10,2025-06-04,226,392.96,88808.96
ORD11727,CUS028,P010,2025-05-08,2025-06-20,311,844.35,262592.85
ORD11728,CUS034,P008,2025-05-07,2025-06-11,160,254.99,40798.4
ORD11729,CUS033,P005,2025-05-07,2025-06-08,45,219.37,9871.65
ORD11730,CUS001,P002,2025-05-08,2025-05-30,379,796.89,302021.31
ORD11731,CUS045,P004,2025-05-07,2025-05-21,363,295.84,107389.92
ORD11732,CUS039,P007,2025-05-05,2025-06-17,180,572.38,103028.4
ORD11733,CUS005,P012,2025-05-08,2025-06-04,138,335.92,46356.96
ORD11734,CUS016,P009,2025-05-08,2025-05-23,66,151.38,9991.08
ORD11735,CUS018,P014,2025-05-08,2025-06-09,413,268.05,110704.65
ORD11736,CUS039,P004,2025-05-07,2025-06-12,218,123.03,26820.54
ORD11737,CUS005,P006,2025-05-14,2025-06-22,79,606.83,47939.57
ORD11738,CUS045,P015,2025-05-12,2025-05-29,492,694.4,341644.8
ORD11739,CUS002,P011,2025-05-14,2025-06-18,324,233.17,75547.08
ORD11740,CUS002,P014,2025-05-13,2025-06-10,62,337.48,20923.76
ORD11741,CUS009,P012,2025-05-12,2025-06-23,335,787.14,263691.9
ORD11742,CUS016,P004,2025-05-11,2025-06-07,438,387.99,169939.62
ORD11743,CUS044,P003,2025-05-17,2025-07-01,44,467.94,20589.36
ORD11744,CUS041,P011,2025-05-12,2025-06-13,162,401.67,65070.54
ORD11745,CUS023,P007,2025-05-12,2025-05-30,419,690.35,289256.65
ORD11746,CUS009,P011,2025-05-11,2025-06-07,288,601.29,173171.52
ORD11747,CUS032,P009,2025-05-17,2025-06-11,295,770.87,227406.65
ORD11748,CUS035,P013,2025-05-17,2025-06-03,473,350.95,165999.35
ORD11749,CUS005,P006,2025-05-16,2025-06-18,187,538.63,100723.81
ORD11750,CUS033,P006,2025-05-15,2025-06-23,202,216.11,43654.22
ORD11751,CUS028,P006,2025-05-16,2025-06-17,50,456.38,22819.0
ORD11752,CUS002,P003,2025-05-16,2025-06-10,183,140.1,25638.3
ORD11753,CUS011,P015,2025-05-16,2025-06-23,231,506.8,117070.8
ORD11754,CUS021,P014,2025-05-15,2025-06-15,209,511.2,106840.8
ORD11755,CUS046,P010,2025-05-15,2025-06-17,99,467.91,46323.09
ORD11756,CUS011,P012,2025-05-17,2025-06-18,239,753.83,180165.37
ORD11757,CUS022,P003,2025-05-11,2025-06-09,50,577.63,28881.5
ORD11758,CUS044,P003,2025-05-17,2025-06-29,56,678.95,38021.2
ORD11759,CUS011,P004,2025-05-23,2025-06-16,479,38.84,18604.36
ORD11760,CUS028,P007,2025-05-22,2025-07-02,160,129.59,20734.4
ORD11761,CUS029,P015,2025-05-24,2025-07-07,289,346.09,100020.01
ORD11762,CUS028,P009,2025-05-23,2025-06-27,105,413.74,43442.7
ORD11763,CUS034,P008,2025-05-23,2025-06-30,24,620.96,14903.04
ORD11764,CUS010,P001,2025-05-22,2025-07-05,239,487.86,116598.54
ORD11765,CUS018,P008,2025-05-18,2025-06-01,218,175.15,38182.7
ORD11766,CUS035,P004,2025-05-24,2025-06-21,146,551.12,80463.52
ORD11767,CUS023,P014,2025-05-24,2025-06-30,255,225.24,57436.2
ORD11768,CUS028,P003,2025-05-19,2025-06-10,449,688.48,309127.52
ORD11769,CUS029,P008,2025-05-23,2025-06-08,38,235.12,8934.56
ORD11770,CUS014,P006,2025-05-22,2025-06-27,371,506.81,188026.51
ORD11771,CUS014,P001,2025-05-19,2025-07-01,122,640.01,78081.22
ORD11772,CUS043,P014,2025-05-19,2025-06-12,291,309.12,89953.92
ORD11773,CUS029,P015,2025-05-18,2025-06-20,373,159.65,59549.45
ORD11774,CUS017,P001,2025-05-24,2025-06-16,179,307.3,55006.7
ORD11775,CUS019,P015,2025-05-21,2025-06-18,306,681.51,208542.06
ORD11776,CUS030,P011,2025-05-18,2025-06-19,63,110.8,6980.4
ORD11777,CUS031,P009,2025-05-22,2025-06-09,194,675.69,131083.86
ORD11778,CUS027,P011,2025-05-24,2025-06-25,214,742.29,158850.06
ORD11779,CUS015,P009,2025-05-28,2025-07-02,204,527.2,107548.8
ORD11780,CUS020,P005,2025-05-29,2025-06-28,392,578.68,226842.56
ORD11781,CUS032,P012,2025-05-26,2025-06-22,105,612.13,64273.65
ORD11782,CUS040,P014,2025-05-25,2025-06-18,155,474.1,73485.5
ORD11783,CUS022,P006,2025-05-29,2025-07-11,480,593.81,285028.8
ORD11784,CUS002,P001,2025-05-30,2025-07-10,466,158.39,73809.74
ORD11785,CUS044,P010,2025-05-27,2025-06-30,308,718.25,221221.0
ORD11786,CUS044,P014,2025-05-27,2025-06-20,225,251.53,56594.25
ORD11787,CUS032,P007,2025-05-25,2025-06-28,115,73.8,8487.0
ORD11788,CUS009,P012,2025-05-25,2025-06-22,450,813.05,365872.5
ORD11789,CUS037,P009,2025-05-25,2025-06-15,133,620.11,82474.63
